"zip_code","NEG","POS","deaths","hospitalized","partially_vaccinated","fully_vaccinated","boosted","etl_timestamp"
19157,7,,,,,,,"2022-02-11 16:00:01"
19158,13,,,,,,,"2022-02-11 16:00:01"
19159,6,,,,,,,"2022-02-11 16:00:01"
19160,192,12,,,,,,"2022-02-11 16:00:01"
19161,46,,,,,,,"2022-02-11 16:00:01"
19162,17,,,,,,,"2022-02-11 16:00:01"
19164,9,,,,,,,"2022-02-11 16:00:01"
19170,25,6,,,,,,"2022-02-11 16:00:01"
19171,25,,,,,,,"2022-02-11 16:00:01"
19172,16,,,,,,,"2022-02-11 16:00:01"
19174,6,,,,,,,"2022-02-11 16:00:01"
19176,94,8,,,,,,"2022-02-11 16:00:01"
19177,6,,,,,,,"2022-02-11 16:00:01"
19178,13,,,,,,,"2022-02-11 16:00:01"
19179,10,,,,,,,"2022-02-11 16:00:01"
19181,20,,,,,,,"2022-02-11 16:00:01"
19182,29,,,,,,,"2022-02-11 16:00:01"
19183,21,,,,,,,"2022-02-11 16:00:01"
19184,31,,,,,,,"2022-02-11 16:00:01"
19188,13,,,,,,,"2022-02-11 16:00:01"
19190,32,,,,,,,"2022-02-11 16:00:01"
19191,36,,,,,,,"2022-02-11 16:00:01"
19192,23,,,,,,,"2022-02-11 16:00:01"
19193,29,,,,,,,"2022-02-11 16:00:01"
19194,51,,,,,,,"2022-02-11 16:00:01"
19195,15,,,,,,,"2022-02-11 16:00:01"
19196,16,,,,,,,"2022-02-11 16:00:01"
19197,18,,,,,,,"2022-02-11 16:00:01"
19100,95,7,,,,,,"2022-02-14 16:00:01"
19101,1023,139,,16,,,,"2022-02-14 16:00:01"
19102,22318,987,,10,1748,4229,,"2022-02-14 16:00:01"
19103,106119,3565,45,179,6872,18273,,"2022-02-14 16:00:01"
19104,473400,10661,147,592,10889,31360,,"2022-02-14 16:00:01"
19105,467,40,,,,,,"2022-02-14 16:00:01"
19106,34189,2135,6,42,3008,8808,,"2022-02-14 16:00:01"
19107,36957,2797,22,204,4089,11473,,"2022-02-14 16:00:01"
19108,161,13,,,,,,"2022-02-14 16:00:01"
19109,78,6,,,,,,"2022-02-14 16:00:01"
19110,125,9,,,,,,"2022-02-14 16:00:01"
19111,118773,12976,183,708,8257,39193,,"2022-02-14 16:00:01"
19112,,,,,,,,"2022-02-14 16:00:01"
19113,147,7,,,,,,"2022-02-14 16:00:01"
19114,54320,6468,114,346,3825,18917,,"2022-02-14 16:00:01"
19115,70853,7638,250,462,4104,21915,,"2022-02-14 16:00:01"
19116,66671,7755,181,378,3910,18859,,"2022-02-14 16:00:01"
19117,8,,,,,,,"2022-02-14 16:00:01"
19118,20700,1201,38,107,1826,6806,,"2022-02-14 16:00:01"
19119,68977,4134,166,397,4520,18351,,"2022-02-14 16:00:01"
19120,114288,12597,159,1010,9089,38063,,"2022-02-14 16:00:01"
19121,77401,6705,74,584,4683,19740,,"2022-02-14 16:00:01"
19122,60223,4566,55,287,3313,12656,,"2022-02-14 16:00:01"
19123,46136,3330,71,272,4079,11713,,"2022-02-14 16:00:01"
19124,112807,14240,151,888,8371,36126,,"2022-02-14 16:00:01"
19125,62979,4363,39,188,5050,16373,,"2022-02-14 16:00:01"
19126,35692,3366,161,400,2022,9058,,"2022-02-14 16:00:01"
19127,14672,1061,6,18,1154,3885,,"2022-02-14 16:00:01"
19128,81428,5935,59,194,5814,24109,,"2022-02-14 16:00:01"
19129,29582,1789,18,107,1864,7168,,"2022-02-14 16:00:01"
19130,90057,4279,40,226,6939,19564,,"2022-02-14 16:00:01"
19131,108692,8274,205,912,4941,22697,,"2022-02-14 16:00:01"
19132,69688,6169,113,706,4249,17651,,"2022-02-14 16:00:01"
19133,44885,5264,67,562,3531,13370,,"2022-02-14 16:00:01"
19134,101181,11153,117,786,7646,29988,,"2022-02-14 16:00:01"
19135,54620,6997,64,374,3700,17751,,"2022-02-14 16:00:01"
19136,138075,10223,156,495,4306,20305,,"2022-02-14 16:00:01"
19137,14132,1576,22,81,971,4366,,"2022-02-14 16:00:01"
19138,64155,5993,100,473,3620,17410,,"2022-02-14 16:00:01"
19139,106392,8949,144,883,5197,22877,,"2022-02-14 16:00:01"
19140,96223,10148,165,1178,6921,28020,,"2022-02-14 16:00:01"
19141,59896,5660,93,578,3417,15680,,"2022-02-14 16:00:01"
19142,51969,5822,76,552,3550,15455,,"2022-02-14 16:00:01"
19143,162504,12186,148,1133,8364,36520,,"2022-02-14 16:00:01"
19144,98083,7748,201,741,5683,23460,,"2022-02-14 16:00:01"
19145,100625,9798,123,705,7069,30598,,"2022-02-14 16:00:01"
19146,127263,7044,60,367,8078,29744,,"2022-02-14 16:00:01"
19147,96420,5722,58,268,8853,29411,,"2022-02-14 16:00:01"
19148,106668,10030,181,817,9096,36373,,"2022-02-14 16:00:01"
19149,77695,10098,91,557,10420,35423,,"2022-02-14 16:00:01"
19150,50946,4320,76,325,2713,14402,,"2022-02-14 16:00:01"
19151,65247,6293,71,486,3447,17004,,"2022-02-14 16:00:01"
19152,68362,7638,250,825,5258,22419,,"2022-02-14 16:00:01"
19153,22951,2375,28,192,1386,7229,,"2022-02-14 16:00:01"
19154,77700,7516,96,291,3709,20333,,"2022-02-14 16:00:01"
19155,96,,,,,,,"2022-02-14 16:00:01"
19156,12,,,,,,,"2022-02-14 16:00:01"
19157,7,,,,,,,"2022-02-14 16:00:01"
19158,13,,,,,,,"2022-02-14 16:00:01"
19159,6,,,,,,,"2022-02-14 16:00:01"
19160,192,12,,,,,,"2022-02-14 16:00:01"
19161,46,,,,,,,"2022-02-14 16:00:01"
19162,17,,,,,,,"2022-02-14 16:00:01"
19164,9,,,,,,,"2022-02-14 16:00:01"
19170,25,6,,,,,,"2022-02-14 16:00:01"
19171,25,,,,,,,"2022-02-14 16:00:01"
19172,16,,,,,,,"2022-02-14 16:00:01"
19174,6,,,,,,,"2022-02-14 16:00:01"
19176,94,8,,,,,,"2022-02-14 16:00:01"
19177,6,,,,,,,"2022-02-14 16:00:01"
19178,13,,,,,,,"2022-02-14 16:00:01"
19179,10,,,,,,,"2022-02-14 16:00:01"
19181,20,,,,,,,"2022-02-14 16:00:01"
19182,29,,,,,,,"2022-02-14 16:00:01"
19183,21,,,,,,,"2022-02-14 16:00:01"
19184,31,,,,,,,"2022-02-14 16:00:01"
19188,13,,,,,,,"2022-02-14 16:00:01"
19190,32,,,,,,,"2022-02-14 16:00:01"
19191,36,,,,,,,"2022-02-14 16:00:01"
19192,23,,,,,,,"2022-02-14 16:00:01"
19193,29,,,,,,,"2022-02-14 16:00:01"
19194,51,,,,,,,"2022-02-14 16:00:01"
19195,15,,,,,,,"2022-02-14 16:00:01"
19196,16,,,,,,,"2022-02-14 16:00:01"
19197,18,,,,,,,"2022-02-14 16:00:01"
19100,96,7,,,,,,"2022-02-15 16:00:02"
19101,1026,139,,16,,,,"2022-02-15 16:00:02"
19102,22433,999,,10,1750,4230,,"2022-02-15 16:00:02"
19103,106688,3581,46,179,6877,18275,,"2022-02-15 16:00:02"
19104,475822,10719,152,605,10905,31379,,"2022-02-15 16:00:02"
19105,470,40,,,,,,"2022-02-15 16:00:02"
19106,34331,2105,6,42,3009,8810,,"2022-02-15 16:00:02"
19107,37131,2809,22,204,4091,11477,,"2022-02-15 16:00:02"
19108,163,13,,,,,,"2022-02-15 16:00:02"
19109,78,6,,,,,,"2022-02-15 16:00:02"
19110,127,9,,,,,,"2022-02-15 16:00:02"
19111,119254,12992,186,708,8281,39207,,"2022-02-15 16:00:02"
19112,,,,,,,,"2022-02-15 16:00:02"
19113,147,7,,,,,,"2022-02-15 16:00:02"
19114,54559,6488,116,347,3833,18924,,"2022-02-15 16:00:02"
19115,71151,7663,253,463,4111,21924,,"2022-02-15 16:00:02"
19116,66892,7777,181,379,3920,18870,,"2022-02-15 16:00:02"
19117,8,,,,,,,"2022-02-15 16:00:02"
19118,20813,1205,38,107,1825,6807,,"2022-02-15 16:00:02"
19119,69348,4150,168,398,4517,18363,,"2022-02-15 16:00:02"
19120,114768,12617,159,1010,9110,38117,,"2022-02-15 16:00:02"
19121,77836,6757,76,585,4693,19747,,"2022-02-15 16:00:02"
19122,60624,4663,55,287,3318,12662,,"2022-02-15 16:00:02"
19123,46351,3343,71,272,4084,11722,,"2022-02-15 16:00:02"
19124,113361,14285,152,896,8379,36174,,"2022-02-15 16:00:02"
19125,63249,4376,39,188,5047,16391,,"2022-02-15 16:00:02"
19126,35843,3373,163,400,2023,9058,,"2022-02-15 16:00:02"
19127,14718,1066,7,18,1153,3884,,"2022-02-15 16:00:02"
19128,81752,5949,60,194,5818,24116,,"2022-02-15 16:00:02"
19129,29688,1793,18,107,1866,7172,,"2022-02-15 16:00:02"
19130,90425,4304,40,228,6941,19566,,"2022-02-15 16:00:02"
19131,109090,8308,206,919,4943,22713,,"2022-02-15 16:00:02"
19132,70059,6181,114,706,4261,17672,,"2022-02-15 16:00:02"
19133,45137,5273,68,562,3528,13391,,"2022-02-15 16:00:02"
19134,101602,11184,118,789,7652,30028,,"2022-02-15 16:00:02"
19135,54860,7006,65,374,3703,17778,,"2022-02-15 16:00:02"
19136,138740,10261,157,497,4313,20316,,"2022-02-15 16:00:02"
19137,14195,1578,23,82,970,4368,,"2022-02-15 16:00:02"
19138,64450,6003,101,473,3621,17441,,"2022-02-15 16:00:02"
19139,106891,8985,146,893,5206,22895,,"2022-02-15 16:00:02"
19140,96679,10172,166,1178,6922,28067,,"2022-02-15 16:00:02"
19141,60169,5675,96,580,3415,15696,,"2022-02-15 16:00:02"
19142,52273,5833,77,554,3548,15468,,"2022-02-15 16:00:02"
19143,163380,12222,154,1144,8367,36543,,"2022-02-15 16:00:02"
19144,98576,7772,203,742,5688,23476,,"2022-02-15 16:00:02"
19145,101197,9817,125,707,7064,30623,,"2022-02-15 16:00:02"
19146,127905,7065,64,368,8078,29752,,"2022-02-15 16:00:02"
19147,96887,5755,58,269,8850,29431,,"2022-02-15 16:00:02"
19148,107175,10049,182,817,9091,36399,,"2022-02-15 16:00:02"
19149,78018,10128,92,560,10421,35450,,"2022-02-15 16:00:02"
19150,51210,4331,76,325,2714,14403,,"2022-02-15 16:00:02"
19151,65558,6304,72,487,3443,17016,,"2022-02-15 16:00:02"
19152,68603,7666,252,826,5261,22441,,"2022-02-15 16:00:02"
19153,23076,2377,29,192,1384,7242,,"2022-02-15 16:00:02"
19154,77971,7531,97,291,3719,20335,,"2022-02-15 16:00:02"
19155,96,,,,,,,"2022-02-15 16:00:02"
19156,12,,,,,,,"2022-02-15 16:00:02"
19157,7,,,,,,,"2022-02-15 16:00:02"
19158,13,,,,,,,"2022-02-15 16:00:02"
19159,6,,,,,,,"2022-02-15 16:00:02"
19160,192,12,,,,,,"2022-02-15 16:00:02"
19161,46,,,,,,,"2022-02-15 16:00:02"
19162,17,,,,,,,"2022-02-15 16:00:02"
19164,9,,,,,,,"2022-02-15 16:00:02"
19170,25,6,,,,,,"2022-02-15 16:00:02"
19171,25,,,,,,,"2022-02-15 16:00:02"
19172,16,,,,,,,"2022-02-15 16:00:02"
19174,6,,,,,,,"2022-02-15 16:00:02"
19176,94,8,,,,,,"2022-02-15 16:00:02"
19177,6,,,,,,,"2022-02-15 16:00:02"
19178,13,,,,,,,"2022-02-15 16:00:02"
19179,10,,,,,,,"2022-02-15 16:00:02"
19181,20,,,,,,,"2022-02-15 16:00:02"
19182,29,,,,,,,"2022-02-15 16:00:02"
19183,21,,,,,,,"2022-02-15 16:00:02"
19184,32,,,,,,,"2022-02-15 16:00:02"
19188,13,,,,,,,"2022-02-15 16:00:02"
19190,32,,,,,,,"2022-02-15 16:00:02"
19191,36,,,,,,,"2022-02-15 16:00:02"
19192,23,,,,,,,"2022-02-15 16:00:02"
19193,29,,,,,,,"2022-02-15 16:00:02"
19194,51,,,,,,,"2022-02-15 16:00:02"
19195,15,,,,,,,"2022-02-15 16:00:02"
19196,16,,,,,,,"2022-02-15 16:00:02"
19197,18,,,,,,,"2022-02-15 16:00:02"
19100,96,7,,,,,,"2022-02-16 18:52:43"
19101,1026,139,,16,,,,"2022-02-16 18:52:43"
19102,22498,1000,,10,1456,4269,2136,"2022-02-16 18:52:43"
19103,106973,3582,46,183,5492,18418,9953,"2022-02-16 18:52:43"
19104,477339,10750,153,608,8615,31868,12830,"2022-02-16 18:52:43"
19105,470,40,,,,,,"2022-02-16 18:52:43"
19106,34396,2107,6,43,2424,8875,4922,"2022-02-16 18:52:43"
19107,37194,2810,22,205,3229,11568,5411,"2022-02-16 18:52:43"
19108,163,13,,,,,,"2022-02-16 18:52:43"
19109,78,6,,,12,17,6,"2022-02-16 18:52:43"
19110,127,9,,,,,,"2022-02-16 18:52:43"
19111,119505,12998,186,709,7249,39718,15222,"2022-02-16 18:52:43"
19112,,,,,23,335,9,"2022-02-16 18:52:43"
19113,147,7,,,12,43,13,"2022-02-16 18:52:43"
19114,54658,6492,116,347,3076,19096,8462,"2022-02-16 18:52:43"
19115,71298,7674,253,463,3532,22069,9843,"2022-02-16 18:52:43"
19116,67039,7794,181,380,3210,19025,8189,"2022-02-16 18:52:43"
19117,8,,,,,,,"2022-02-16 18:08:33"
19118,20849,1205,38,107,1336,6861,4104,"2022-02-16 18:52:43"
19119,69505,4149,168,399,3216,18542,10093,"2022-02-16 18:52:43"
19120,115001,12617,160,1012,8038,38999,12744,"2022-02-16 18:52:43"
19121,78242,6760,76,586,4002,20044,5865,"2022-02-16 18:52:43"
19122,61309,4664,56,288,2746,12837,4299,"2022-02-16 18:52:43"
19123,46472,3345,71,273,3277,11856,4994,"2022-02-16 18:52:43"
19124,113597,14296,152,899,7452,36909,11082,"2022-02-16 18:52:43"
19125,63404,4376,39,188,3645,16576,7592,"2022-02-16 18:52:43"
19126,35902,3374,163,400,1623,9192,3730,"2022-02-16 18:52:43"
19127,14745,1067,7,18,859,3913,1802,"2022-02-16 18:52:43"
19128,81927,5951,60,196,4300,24371,12378,"2022-02-16 18:52:43"
19129,29748,1792,18,107,1489,7241,3697,"2022-02-16 18:52:43"
19130,90662,4305,40,229,5385,19771,9430,"2022-02-16 18:52:43"
19131,109284,8312,207,943,4149,22970,8949,"2022-02-16 18:52:43"
19132,70382,6185,114,707,3620,17993,6086,"2022-02-16 18:52:43"
19133,45303,5273,68,562,3105,13708,3815,"2022-02-16 18:52:43"
19134,101783,11187,117,789,6802,30603,9111,"2022-02-16 18:52:43"
19135,54963,7009,65,375,3409,18064,5594,"2022-02-16 18:52:43"
19136,138974,10265,157,500,3878,20531,7482,"2022-02-16 18:52:43"
19137,14227,1580,23,82,847,4411,1573,"2022-02-16 18:52:43"
19138,64601,6002,101,477,3056,17678,6746,"2022-02-16 18:52:43"
19139,107153,8988,147,903,4370,23229,8323,"2022-02-16 18:52:43"
19140,96905,10175,166,1180,6025,28610,8744,"2022-02-16 18:52:43"
19141,60315,5676,96,579,2928,15873,5664,"2022-02-16 18:52:43"
19142,52446,5837,78,557,3232,15734,4774,"2022-02-16 18:52:43"
19143,163816,12232,155,1149,6546,37069,14747,"2022-02-16 18:52:43"
19144,98789,7775,204,742,4527,23795,9523,"2022-02-16 18:52:43"
19145,101469,9822,125,716,5697,31007,12933,"2022-02-16 18:52:43"
19146,128190,7069,64,372,6232,30097,14076,"2022-02-16 18:52:43"
19147,97078,5757,59,270,6660,29756,15352,"2022-02-16 18:52:43"
19148,107445,10052,183,829,7414,36886,14718,"2022-02-16 18:52:43"
19149,78186,10130,92,564,9920,36135,10823,"2022-02-16 18:52:43"
19150,51312,4333,76,327,2112,14531,6666,"2022-02-16 18:52:43"
19151,65719,6304,73,501,2840,17264,6834,"2022-02-16 18:52:43"
19152,68715,7684,252,827,4799,22659,8804,"2022-02-16 18:52:43"
19153,23138,2377,31,193,1151,7364,2952,"2022-02-16 18:52:43"
19154,78080,7535,97,292,3127,20465,8714,"2022-02-16 18:52:43"
19155,96,,,,,,,"2022-02-16 18:52:43"
19156,12,,,,,,,"2022-02-16 18:08:33"
19157,7,,,,,,,"2022-02-16 18:08:33"
19158,13,,,,,,,"2022-02-16 18:08:33"
19159,6,,,,,,,"2022-02-16 18:08:33"
19160,192,12,,,,,,"2022-02-16 18:52:43"
19161,46,,,,,,,"2022-02-16 18:08:33"
19162,17,,,,,,,"2022-02-16 18:08:33"
19164,9,,,,,,,"2022-02-16 18:08:33"
19170,25,6,,,,,,"2022-02-16 18:52:43"
19171,25,,,,,,,"2022-02-16 18:08:33"
19172,16,,,,,,,"2022-02-16 18:08:33"
19174,6,,,,,,,"2022-02-16 18:08:33"
19176,95,8,,,,,,"2022-02-16 18:52:43"
19177,6,,,,,,,"2022-02-16 18:08:33"
19178,13,,,,,,,"2022-02-16 18:08:33"
19179,11,,,,,,,"2022-02-16 18:08:33"
19181,20,,,,,,,"2022-02-16 18:08:33"
19182,29,,,,,,,"2022-02-16 18:08:33"
19183,21,,,,,,,"2022-02-16 18:08:33"
19184,32,,,,,,,"2022-02-16 18:08:33"
19188,13,,,,,,,"2022-02-16 18:08:33"
19190,32,,,,,,,"2022-02-16 18:08:33"
19191,36,,,,,,,"2022-02-16 18:08:33"
19192,23,,,,,,,"2022-02-16 18:08:33"
19193,29,,,,,,,"2022-02-16 18:08:33"
19194,51,,,,,,,"2022-02-16 18:08:33"
19195,15,,,,,,,"2022-02-16 18:08:33"
19196,16,,,,,,,"2022-02-16 18:08:33"
19197,18,,,,,,,"2022-02-16 18:08:33"
19100,97,7,,,,,,"2022-02-17 16:00:01"
19101,1029,140,,16,,,,"2022-02-17 16:00:01"
19102,22534,1005,,10,1455,4270,2136,"2022-02-17 16:00:01"
19103,107203,3585,46,183,5496,18421,9957,"2022-02-17 16:00:01"
19104,478286,10781,153,608,8616,31878,12844,"2022-02-17 16:00:01"
19105,471,40,,,,,,"2022-02-17 16:00:01"
19106,34457,2109,6,43,2421,8879,4929,"2022-02-17 16:00:01"
19107,37247,2812,22,205,3231,11569,5419,"2022-02-17 16:00:01"
19108,163,13,,,,,,"2022-02-17 16:00:01"
19109,79,6,,,12,17,6,"2022-02-17 16:00:01"
19110,127,10,,,,,,"2022-02-17 16:00:01"
19111,119729,13005,186,709,7262,39762,15255,"2022-02-17 16:00:01"
19112,,,,,23,335,9,"2022-02-17 16:00:01"
19113,147,7,,,12,43,13,"2022-02-17 16:00:01"
19114,54774,6501,116,348,3071,19107,8474,"2022-02-17 16:00:01"
19115,71399,7682,253,463,3522,22088,9856,"2022-02-17 16:00:01"
19116,67153,7806,181,381,3201,19036,8190,"2022-02-17 16:00:01"
19117,8,,,,,,,"2022-02-17 16:00:01"
19118,20892,1207,38,107,1334,6858,4105,"2022-02-17 16:00:01"
19119,69662,4149,168,400,3208,18550,10098,"2022-02-17 16:00:01"
19120,115191,12624,160,1013,8078,39065,12790,"2022-02-17 16:00:01"
19121,78416,6774,76,586,3980,20084,5880,"2022-02-17 16:00:01"
19122,61391,4685,56,288,2743,12859,4309,"2022-02-17 16:00:01"
19123,46614,3346,71,273,3272,11873,5008,"2022-02-17 16:00:01"
19124,113854,14305,152,907,7455,36997,11139,"2022-02-17 16:00:01"
19125,63550,4378,39,188,3648,16587,7598,"2022-02-17 16:00:01"
19126,35961,3378,163,401,1626,9200,3741,"2022-02-17 16:00:01"
19127,14771,1068,7,18,858,3916,1805,"2022-02-17 16:00:01"
19128,82071,5960,60,196,4301,24381,12395,"2022-02-17 16:00:01"
19129,29798,1792,18,107,1488,7239,3698,"2022-02-17 16:00:01"
19130,90813,4311,40,229,5384,19777,9445,"2022-02-17 16:00:01"
19131,109479,8321,210,954,4145,22993,8962,"2022-02-17 16:00:01"
19132,70549,6188,114,708,3614,18047,6098,"2022-02-17 16:00:01"
19133,45419,5277,68,563,3103,13756,3841,"2022-02-17 16:00:01"
19134,101971,11192,117,789,6826,30682,9150,"2022-02-17 16:00:01"
19135,55070,7009,65,375,3396,18101,5607,"2022-02-17 16:00:01"
19136,139364,10276,157,502,3866,20561,7501,"2022-02-17 16:00:01"
19137,14267,1581,23,82,848,4407,1575,"2022-02-17 16:00:01"
19138,64719,6002,101,477,3054,17710,6759,"2022-02-17 16:00:01"
19139,107390,8995,148,908,4369,23276,8344,"2022-02-17 16:00:01"
19140,97086,10176,166,1181,6000,28684,8789,"2022-02-17 16:00:01"
19141,60429,5677,96,579,2921,15898,5674,"2022-02-17 16:00:01"
19142,52559,5845,78,557,3231,15762,4795,"2022-02-17 16:00:01"
19143,164166,12256,155,1152,6531,37122,14774,"2022-02-17 16:00:01"
19144,98934,7777,204,744,4526,23824,9553,"2022-02-17 16:00:01"
19145,101652,9828,125,716,5695,31032,12965,"2022-02-17 16:00:01"
19146,128452,7076,64,372,6213,30122,14097,"2022-02-17 16:00:01"
19147,97262,5763,59,270,6659,29768,15365,"2022-02-17 16:00:01"
19148,107636,10057,183,829,7414,36917,14746,"2022-02-17 16:00:01"
19149,78341,10134,92,565,9913,36219,10864,"2022-02-17 16:00:01"
19150,51392,4336,76,327,2109,14547,6680,"2022-02-17 16:00:01"
19151,65856,6308,74,515,2846,17281,6849,"2022-02-17 16:00:01"
19152,68818,7693,252,828,4787,22686,8823,"2022-02-17 16:00:01"
19153,23186,2378,31,193,1152,7368,2958,"2022-02-17 16:00:01"
19154,78214,7541,97,294,3122,20474,8718,"2022-02-17 16:00:01"
19155,96,,,,,,,"2022-02-17 16:00:01"
19156,12,,,,,,,"2022-02-17 16:00:01"
19157,7,,,,,,,"2022-02-17 16:00:01"
19158,13,,,,,,,"2022-02-17 16:00:01"
19159,6,,,,,,,"2022-02-17 16:00:01"
19160,193,12,,,,,,"2022-02-17 16:00:01"
19161,46,,,,,,,"2022-02-17 16:00:01"
19162,17,,,,,,,"2022-02-17 16:00:01"
19164,9,,,,,,,"2022-02-17 16:00:01"
19170,25,6,,,,,,"2022-02-17 16:00:01"
19171,25,,,,,,,"2022-02-17 16:00:01"
19172,16,,,,,,,"2022-02-17 16:00:01"
19174,6,,,,,,,"2022-02-17 16:00:01"
19176,95,8,,,,,,"2022-02-17 16:00:01"
19177,6,,,,,,,"2022-02-17 16:00:01"
19178,13,,,,,,,"2022-02-17 16:00:01"
19179,11,,,,,,,"2022-02-17 16:00:01"
19181,20,,,,,,,"2022-02-17 16:00:01"
19182,29,,,,,,,"2022-02-17 16:00:01"
19183,21,,,,,,,"2022-02-17 16:00:01"
19184,32,,,,,,,"2022-02-17 16:00:01"
19188,13,,,,,,,"2022-02-17 16:00:01"
19190,32,,,,,,,"2022-02-17 16:00:01"
19191,36,,,,,,,"2022-02-17 16:00:01"
19192,23,,,,,,,"2022-02-17 16:00:01"
19193,29,,,,,,,"2022-02-17 16:00:01"
19194,51,,,,,,,"2022-02-17 16:00:01"
19195,15,,,,,,,"2022-02-17 16:00:01"
19196,16,,,,,,,"2022-02-17 16:00:01"
19197,18,,,,,,,"2022-02-17 16:00:01"
19100,97,7,,,,,,"2022-02-18 16:00:01"
19101,1030,140,,16,,,,"2022-02-18 16:00:01"
19102,22563,1005,,10,1463,4277,2157,"2022-02-18 16:00:01"
19103,107270,3586,46,183,5512,18432,10012,"2022-02-18 16:00:01"
19104,478555,10794,153,609,8669,31945,12932,"2022-02-18 16:00:01"
19105,471,40,,,,,,"2022-02-18 16:00:01"
19106,34491,2113,6,43,2427,8877,4963,"2022-02-18 16:00:01"
19107,37289,2814,22,205,3241,11571,5440,"2022-02-18 16:00:01"
19108,163,13,,,,,,"2022-02-18 16:00:01"
19109,79,6,,,12,16,6,"2022-02-18 16:00:01"
19110,128,10,,,,,,"2022-02-18 16:00:01"
19111,119923,13015,188,710,7239,39856,15339,"2022-02-18 16:00:01"
19112,,,,,23,335,9,"2022-02-18 16:00:01"
19113,147,7,,,12,43,13,"2022-02-18 16:00:01"
19114,54891,6506,118,350,3069,19141,8513,"2022-02-18 16:00:01"
19115,71480,7692,254,464,3514,22112,9871,"2022-02-18 16:00:01"
19116,67222,7813,183,382,3200,19055,8203,"2022-02-18 16:00:01"
19117,8,,,,,,,"2022-02-18 16:00:01"
19118,20924,1209,38,107,1328,6865,4112,"2022-02-18 16:00:01"
19119,69819,4155,169,400,3201,18582,10128,"2022-02-18 16:00:01"
19120,115382,12628,160,1015,8039,39200,12866,"2022-02-18 16:00:01"
19121,78657,6793,76,585,3951,20149,5915,"2022-02-18 16:00:01"
19122,61626,4722,56,289,2748,12880,4327,"2022-02-18 16:00:01"
19123,46673,3347,71,275,3273,11884,5044,"2022-02-18 16:00:01"
19124,114046,14310,153,918,7419,37147,11239,"2022-02-18 16:00:01"
19125,63657,4381,39,188,3649,16600,7634,"2022-02-18 16:00:01"
19126,36038,3380,163,401,1614,9221,3755,"2022-02-18 16:00:01"
19127,14790,1068,7,18,862,3911,1817,"2022-02-18 16:00:01"
19128,82219,5968,60,196,4298,24410,12462,"2022-02-18 16:00:01"
19129,29850,1791,18,107,1491,7246,3715,"2022-02-18 16:00:01"
19130,90950,4314,40,229,5383,19791,9480,"2022-02-18 16:00:01"
19131,109616,8331,210,954,4145,23057,9002,"2022-02-18 16:00:01"
19132,70729,6190,115,708,3604,18098,6129,"2022-02-18 16:00:01"
19133,45507,5279,68,563,3106,13801,3864,"2022-02-18 16:00:01"
19134,102127,11196,117,789,6841,30775,9219,"2022-02-18 16:00:01"
19135,55161,7013,65,378,3388,18143,5628,"2022-02-18 16:00:01"
19136,139603,10281,158,504,3846,20590,7545,"2022-02-18 16:00:01"
19137,14289,1581,23,82,851,4412,1581,"2022-02-18 16:00:01"
19138,64901,6007,101,479,3038,17771,6801,"2022-02-18 16:00:01"
19139,107562,8993,149,908,4351,23352,8401,"2022-02-18 16:00:01"
19140,97278,10181,166,1182,5980,28770,8838,"2022-02-18 16:00:01"
19141,60575,5678,97,581,2901,15947,5700,"2022-02-18 16:00:01"
19142,52634,5848,78,557,3222,15839,4852,"2022-02-18 16:00:01"
19143,164464,12270,155,1152,6501,37252,14861,"2022-02-18 16:00:01"
19144,99133,7785,204,744,4517,23878,9600,"2022-02-18 16:00:01"
19145,101836,9831,125,717,5685,31107,13059,"2022-02-18 16:00:01"
19146,128651,7081,64,372,6221,30167,14152,"2022-02-18 16:00:01"
19147,97417,5770,60,270,6656,29799,15419,"2022-02-18 16:00:01"
19148,107804,10066,183,828,7400,36977,14830,"2022-02-18 16:00:01"
19149,78465,10143,92,566,9895,36314,10947,"2022-02-18 16:00:01"
19150,51510,4345,76,327,2091,14574,6699,"2022-02-18 16:00:01"
19151,65982,6311,74,516,2837,17321,6884,"2022-02-18 16:00:01"
19152,68910,7698,254,831,4772,22737,8870,"2022-02-18 16:00:01"
19153,23217,2381,31,193,1140,7387,2978,"2022-02-18 16:00:01"
19154,78313,7542,97,294,3118,20493,8741,"2022-02-18 16:00:01"
19155,96,,,,,,,"2022-02-18 16:00:01"
19156,13,,,,,,,"2022-02-18 16:00:01"
19157,7,,,,,,,"2022-02-18 16:00:01"
19158,14,,,,,,,"2022-02-18 16:00:01"
19159,6,,,,,,,"2022-02-18 16:00:01"
19160,193,12,,,,,,"2022-02-18 16:00:01"
19161,47,,,,,,,"2022-02-18 16:00:01"
19162,17,,,,,,,"2022-02-18 16:00:01"
19164,9,,,,,,,"2022-02-18 16:00:01"
19170,25,6,,,,,,"2022-02-18 16:00:01"
19171,25,,,,,,,"2022-02-18 16:00:01"
19172,16,,,,,,,"2022-02-18 16:00:01"
19174,6,,,,,,,"2022-02-18 16:00:01"
19176,95,8,,,,,,"2022-02-18 16:00:01"
19177,6,,,,,,,"2022-02-18 16:00:01"
19178,13,,,,,,,"2022-02-18 16:00:01"
19179,11,,,,,,,"2022-02-18 16:00:01"
19181,20,,,,,,,"2022-02-18 16:00:01"
19182,29,,,,,,,"2022-02-18 16:00:01"
